id,source_text,target_text
66,多くの家族が立ち退きと戦うために法的支援を求めていることが明らかになった後、3月20日、東海岸地域法律相談所で住宅詐欺の被害者のための集会が開催されました。,"After it became apparent that many families were seeking legal support to fight with the withdrawal, a rally for victims of housing fraud was held at the East Coast Regional Legal Consultation on March 20."
67,入居者が状況を共有し始めた頃、関係する家族のほとんどが突然気づいたのは、OHAのキャロリン・ウィルソンが自分たちの保証金を盗んで町を飛び出したということでした。,"When the inhabitants began to share the situation, most of the families involved suddenly realized that Caroline Wilson of Ohio had stolen their guarantee money and jumped out of town."
68,ロックウッド・ガーデンズの入居者は、OHA警察がこの住宅詐欺に巻き込まれた可能性のあるオークランドの他の公営住宅も調査していることを知ったので、さらに40世帯以上が立ち退きに直面する可能性があると考えています。,The residents of Lockwood Gardens found out that the OHA police were also investigating other public housing in Oakland that may have been involved in this housing scam.
69,"バンドはマウイ島の戦争記念スタジアムで90,000人を集客する予定でしたが、その公演をキャンセルし、ファンに謝罪しました。","Bando was planning to gather 90,000 guests at Maui Island's War Memorial Stadium, but cancelled its performance and apologized to fans."
70,このバンドの運営会社であるHKマネジメントは、9月20日公演の中止時に当初理由を明かさなかったが、翌日までには物流上の理由を非難しました。,"HK Management, the management company of this band, did not reveal the reasons at the start of the show on September 20, but denounced the reasons on the logistics until the next day."
71,サキス・ケチャジオグルとジョージ・ニコラコプロスは、いずれもギリシャの有名な弁護士ですが、接収と汚職の罪でアテネのコリダロス刑務所に入っています。,"Sakis-Kechazioğlu v. George Nikolaikosprosus, both famous Greek lawyers, are in the Corridor prison of Athens for receipt and corruption."
72,その結果、過去数年間に裁判官、法律家、法務官士、弁護士が犯した違法行為が暴露され、ギリシャ法曹界で大いに物議を醸しています。,"As a result, illegal acts committed by judges, jurists, lawyers have been exposed over the past few years."
73,数週間前にジャーナリストのマキス・トリアンタフィロプロス氏がアルファテレビの人気番組「Zoungla」で公開した情報を受けて、国会議員で弁護士のペトロス・マントゥバロス氏は、所属事務所のメンバーが違法な接待や汚職に関与していたとして退任させられました。,"A few weeks ago, journalist Makis-Toriantantafilopros was informed by the popular show ""Zoungla"" on Alfa TV that Petros-Mantubalos, a congressman and lawyer, was fired as a member of his office was involved in illegal reception and corruption."
74,しかも、最高裁判事エヴァンゲロス・カルーシスは、汚職と不正行為により有罪となり、投獄されています。,"Furthermore, the Supreme Court Judge Evangelos-Karusis has been convicted and imprisoned for corruption and misconduct."
75,ロバーツ氏は、中絶の倫理を考えるうえで重要な「命の始まりはいつの時点か」という疑問について、「可能性の高いケースの具体的な内容についてコメントするのは倫理的ではない」と断固として拒否しました。,"Mr. Robertz, while considering the ethics of abortion, firmly refused to comment on the important question of whether ""life begins at some point"" or ""it is not ethical to comment on the specific content of a high-probability case""."
76,しかし、彼はロー対ウェイド裁判は「確定した土地法」であるという先の発言を繰り返し、一貫した最高裁判決の重要性を強調しました。,"However, he reiterated the importance of a consistent decision of the Supreme Court that the Law v. Wade judge is ""defined land law""."
77,彼はロー判決が依拠する暗黙のプライバシー権を信じていることも裏付けました。,He also reaffirmed that he believes in the implicit right to privacy upon which the law's ruling is based.
78,マルーキドールは2位のヌーサに6ポイント差をつけて首位でゴールしました。,Marukidol took 2nd place with 6 points difference and scored the first goal.
79,この両チームはメジャー準決勝で相まみえ、11点差でヌーサが勝ち抜きました。,These two teams have won the match by 11 points.
80,その後、マルーチドールは予選決勝でカブールチュールを破りました。,"Afterwards, the Maroochids won the preliminary round and broke the tournament."
81,ヘスペロニクス・エリザベサエは、ドロマエサウルス科でヴェロキラプトルの一種です。,Hesperonix-Elizabetse is a species of flowering plant in the daisy family. Hesperonix-Elizabetse is a genus of flowering plants in the daisy family. Hesperonix-Elizabetse is a genus of flowering plants in the daisy family.
82,全身を羽毛に覆われたこの温血猛禽は、ヴェロキラプトルのような爪を持つ2本足で直立歩行していたと考えられています。,"This warm-blooded mammoth, covered with feathers, is thought to have walked upright with two legs with claws like those of a Velociraptor."
83,2本目の爪が大きかったことから、「西部の爪」を意味するヘスペロニクスと名付けられました。,"Due to the large size of the two eyelids, he was named Hesperoniks, which means ""Western eyelids""."
84,砕氷に加えて、極端な気象条件が救助活動を妨げています。,"In addition, extreme weather conditions have hampered rescue activities."
85,ピットマン氏は、来週になるまで状況は改善しないだろうと示唆した。,Mr Pittman suggested that the situation would not improve until next week.
86,ピットマン氏によると、流氷の量と厚さは、アザラシ漁師にとって過去15年間で最悪の状態だそうです。,"According to Pittman, the amount and thickness of the flow of ice is the worst for the Azara fishermen in the last 15 years."
87,今日、レッドレイクコミュニティでは、ジェフ・ウェイズと9人の犠牲者のうち3人の葬儀が執り行われている最中に、3月21日に発生した学校での銃撃に関連してもう1人の学生が逮捕されたというニュースが広まりました。,"Today, in the Red Lake community, news spread that three of Jeff Wayes and nine of the victims were being buried, and another student was arrested in connection with the March 21 school shooting."
88,当局は、本日の逮捕を認めたこと以外にほとんど公式な発言をしていません。,The authorities have made almost no official statements other than acknowledging today's arrests.
89,しかし、捜査に詳しい情報筋がミネアポリス・スター・トリビューン紙に語ったところによると、犯人はレッドレイク部族会長フロイド・ジュルダンの16歳の息子、ルイ・ジュルダンだったということです。,"However, a source familiar with the investigation told the Minneapolis Star-Tribune newspaper that the perpetrator was a 16-year-old son of Redlake tribal leader Floyd Jurdhan."
90,現時点では、どのような容疑がかけられているのか、当局が少年をのような経緯で逮捕したのかは不明ですが、連邦裁判所で少年に対する手続きが始まっています。,"At the moment, it is unclear whether the authorities have arrested a juvenile in a similar manner, but proceedings against the juvenile have begun in the Federal Court."
91,ロディン氏はまた、アフガニスタンの人々が負担することになる決選投票にかかる費用と安全保障上のリスクを避けるために、当局が出馬を中止することにしたと述べました。,Mr. Rodin also stated that the authorities have decided to suspend the contest in order to avoid the costs and security risks incurred by the Afghan people in deciding to vote.
92,外交官は、アフガニスタンの憲法には、決戦投票を不要と判断するのに十分な曖昧さが見つかったと述べました。,The Foreign Minister stated that there was sufficient ambiguity in Afghanistan's constitution to judge that there was no need to vote for a final war.
93,これは、決選投票の中止は違憲であるとした当初の報告と矛盾しています。,This is contrary to the original report that the suspension of the decision-making process was unconstitutional.
94,この航空機はイルクーツクに向かっており、内務省所属の部隊が操縦していました。,This aircraft was headed towards Ilkütük and was operated by units belonging to the Ministry of Internal Affairs.
95,調査のために調査機関が設立されました。,A research institute was set up to investigate.
96,Il-76は1970年代からロシアとソビエトの両軍で主力機として活躍してきましたが、先月にはロシアではすでに重大事故が発生していました。,"The Il-76 has been active as a main force aircraft in both Russia and the Soviet Army since the 1970s, but in the previous month, major accidents had already occurred in Russia."
97,10月7日、離陸時にエンジンが機体から分離し、けが人は出ませんでした。事故後、ロシアはIL-76を一時的に着陸させました。,"After the accident, Russia temporarily landed the IL-76."
98,アラスカ州フェアバンクス南部で発生した数千バレルの原油流出事故を受けて、アラスカ横断パイプラインシステムが800マイルにわたって閉鎖されました。,"Following an oil spill of thousands of barrels in southern Alaska, the Alaska Transcontinental Pipeline system was shut down for 800 miles."
99,消防設備の定期点検後に発生した停電により、安全弁が開き、フォートグリーリー第9ポンプ場付近で原油が溢れ出しました。,"Due to the periodic shutdown of firefighting equipment, the safety valve was opened and crude oil spilled out near the 9th pumping station."
100,"安全弁が開いたことで設備の圧力が解放され、原油がパッド上を流れ、55,000バレル（230万ガロン）を収容できるタンクに流れ込みました。","With the opening of the safety valve, the pressure of the equipment was released, the crude oil flowed up the pad, into a tank with a capacity of 55,000 barrels (~230,000 gallons)."
101,水曜日の午後の時点では、タンク内の熱膨張によるものと思われるタンクの通気孔からの漏れが続いていました。,"On Wednesday afternoon, there was a continuing leak from the tank's gas chambers, which seemed to be due to a heat expansion in the tank."
102,10万4500バレルを貯蔵できるタンクの下にある別の二次格納容器は、まだ満杯ではありませんでした。,"Another secondary storage container under the tank, capable of storing 100.0004500 barrels, was not yet full."
103,このコメントはテレビで生中継されたもので、イランの高官が制裁の効果を認めたのは初めてのことでした。,"This comment was broadcast live on television, the first time an Iranian high official had acknowledged the effect of sanctions."
104,制裁としては、金融規制や、EUによる原油輸出禁止措置などがありますが、原油の輸出はイラン経済の対外収入の80%を占めるものです。,"As sanctions, there are financial regulations and measures to prohibit the export of crude oil by the EU, but crude oil exports account for 80% of the Iranian economy's foreign income."
105,直近の月次報告で、OPECは原油の輸出量が日量280万バレルと20年間で最も低い水準に落ち込んだと発表しました。,"In a recent monthly report, OPEC announced that the volume of crude oil exports per day fell to the lowest level in 20 years at 2.8 million barrels per day."
106,イランの最高指導者であるアヤトラ・アリ・カーメネイ氏は、石油への依存を1979年に起イランで起きたイスラム革命以前からの「罠」と表現しており、イランはそこから解放されるべきだとしています。,"Ayatollah Ali Khamenei, Iran's supreme leader, described the dependency on oil as a ""trap"" from before the 1979 Islamic Revolution in Iran, saying that Iran should be liberated from it."
107,カプセルが地球の大気圏に突入するのは午前5時頃（東部時間）の予定で、北カリフォルニア、オレゴン、ネバダ、ユタの人々の目にまばゆい光跡が映ると期待されています。,Capsules are expected to penetrate the Earth's atmosphere at 5am eastern time.
108,このカプセルは、まるで夜空に降る流れ星のように見えることでしょう。,This capsule will look like a floating star in the night sky.
109,カプセルの速度は約12.8 km/秒（8マイル/秒）で、サンフランシスコからロサンゼルスまで1分しかかからないほどの速さです。,The speed of the capsule is about 12.8 km/s (8 miles/s) and it can travel from San Francisco to Los Angeles in less than a minute.
110,スターダストは、1969年5月にアポロX号のコマンドモジュールを帰還させた際の記録を更新し、地球に帰還した宇宙船の最速記録を更新することになります。,The start will be to update the record for the fastest spacecraft to return to Earth in May 1969.
111,「スターダストはカリフォルニア州北部の西海岸を通過し、カリフォルニアからオレゴン州中央部、ネバダ州、アイダホ州、ユタ州を通過して空を照らすでしょう」とスターダストのプロジェクトマネージャーであるトム・ダックスベリー氏は語りました。,"""StarDast will pass through the west coast of the northern part of California, California, Oregon, Central Department, Nevada, Idaho, Utah, and will illuminate the sky"", said Tom Daxbury, the project manager of StarDast."
112,ラッド氏が京都議定書に署名したことで、米国は孤立し、先進国で議定書に批准しない唯一の国となった。,"With the signing of the Kyoto Protocol, the United States became the only isolated country in the developed world not to ratify the protocol."
113,オーストラリアの旧保守政権は、インドや中国のような国は排出量目標に縛られていないのに石炭輸出への依存度が高く、経済に損害を与えるとして京都議定書の批准を拒否しました。,"Australia's old conservative governments, countries such as India and China, were not bound by emissions targets, but their dependence on coal exports was high and they refused to ratify the Kyoto Protocol as damaging to the economy."
114,eBay史上最大の買収です。,It's the biggest acquisition in eBay history.
115,同社は収益源を多様化し、中国、東欧、ブラジルなどSkypeが優勢な地域で人気を集めたいと考えています。,"The company wants to diversify its revenue sources in China, Eastern Europe, Brazil, etc."
116,科学者たちは、エンケラドゥスが地質学的に活発であり、土星の氷でできたE環の放出源ではないかと疑ってきました。,Scientists have questioned whether the Enkelladus was geologically active and whether the emission of E rings made by the ice of Saturn was a source of it.
117,エンケラドゥスは太陽系で最も反射率が高い天体であり、受けた太陽光の約90%を反射します。,Enkeladus is the highest reflection rate in the solar system and reflects approximately 90% of the received sunlight.
118,ゲームメーカーのコナミは本日、日本の新聞で、「Six Days in Fallujah」というゲームをリリースしないことを明言しました。,Gamemeーカーのコナミは本日、日本の新聞で、『Six Days in Fallujah』 games will not be released.
119,このゲームは、アメリカ軍とイラク軍の間で繰り広げられた第二次ファルージャの戦闘を題材にしたもので、両軍の激戦を再現しています。,The game is based on the second phase of the fighting between the US and Iraqi armies. It recreates the fighting of both armies.
120,また、ACMAは、インターネット上で動画が配信されていたにもかかわらず、ビッグ・ブラザーのウェブサイトにメディアが保存されていなかったため、ビッグ・ブラザーはオンラインコンテンツ検閲法に違反していなかったことを明らかにしています。,"Also, ACMA states that even though videos were distributed on the Internet, the media was not stored on Big Brother's website, so Big Brother did not violate online content censorship laws."
121,放送事業法ではインターネットのコンテンツについて規制を敷いていますが、コンテンツと見なされるためには、サーバー上に物理的に存在しなければなりません。,"In broadcasting business law, there are regulations on Internet content, but in order for content to be considered, it must be physically present on the server."
122,ケニアのナイロビにある米国大使館は、「ソマリアの過激派」がケニアとエチオピアで自爆テロを計画しているとの警告を発しました。,"The U.S. Embassy in Nairobi, Kenya, has issued a warning that ""Somali extremists"" are planning suicide bombings in Kenya and Ethiopia."
123,米国は、エチオピアとケニアで「著名なランドマーク」を爆破するための自爆テロの使用について具体的に言及している情報を非公開の情報源から受け取ったと述べています。,"The United States stated that it received information from non-public sources specifically referring to the use of suicide bombings to detonate ""distinguished landmarks"" in Ethiopia and Kenya."
124,ヘックとジョンソンは、The Daily ShowやThe Colbert Reportよりもずっと以前の1988年にUWの学生だった頃のニュースをパロディー化した出版物を構想していました。,"Heckとジョンソン had conceived of a publication that parodied the news of his time as a student at UW in 1988, well before The Daily Show and The Colbert Report."
125,創刊以来、オニオン紙は、印刷版、10月に500万人のユニークビジターを集めたウェブサイト、個人広告、24時間ニュースネットワーク、ポッドキャスト、そして最近発売された「Our Dumb World」と呼ばれる世界地図で、正真正銘のニュースパロディ帝国となりました。,"Since its inception, Onion Paper has been a website, personal advertisement, 24-hour news network, and a newly released world map called ""Our Dumb World"" has become a true news parody empire."
126,アル・ゴア氏とトミー・フランクス将軍は、さりげなく自分たちのお気に入りの見出しを口にします（ゴア氏が挙げた見出しは、2000年の選挙区での敗北後、彼とティッパーが人生で最高のセックスをしていたとオニオン紙が報じたときのことでした）。,"Al-Goar and Tommy Franks General forces, without hesitation, speak of their favorite headlines. The headlines mentioned by Goar were reported by the Onion newspaper that he and Tipper had the best sex of their lives after their defeat in the 2000 election district."
127,そうした作家たちの多くは、ジョン・スチュワートやスティーブン・コルバートのニュースパロディ番組に大きな影響力を及ぼすようになりました。,Many of these writers began to have a great influence on John Stewart and Stephen Colbert's news programme.
