id,source_text,target_text
36,该地点正在建设五座新摩天大楼，中间有一个交通中心和纪念公园。,"Le site est en train de construire cinq nouveaux skyscrapers, au milieu d'un centre de transport et un parc commémoratif."
37,PBS 电视台的这个节目荣获二十多项艾美奖，其播出历史仅次于《芝麻街》和《罗杰斯先生的左邻右舍》。,Cette émission de la chaîne de télévision PBS a remporté plus de vingt Emmy Awards et a été diffusée dans l'histoire uniquement sur la rue des Cheyenne et le quartier de gauche de M. Rogers.
38,每集节目都会聚焦于特定图书中的某个主题，并通过多个故事对该主题展开探索活动。,"Chaque épisode de l'émission se concentre sur un thème spécifique dans un livre, et débute une activité d'exploration sur ce thème à travers plusieurs histoires."
39,每期节目还会向孩子们提供建议，向推荐他们在去图书馆时应当查阅的书籍。,"Chaque édition de l'émission fournira également des conseils aux enfants, pour les encourager à consulter les livres qu'ils devraient lire lorsqu'ils vont à la bibliothèque."
40,来自水牛城 WNED 电台（“阅读彩虹”节目的主电台）的约翰·格兰特 (John Grant) 说：“阅读彩虹教会了孩子们为什么要阅读，……还有对阅读的热爱——（该节目）鼓励孩子们拿起书来潜心阅读。”,"John Grant, de l'émission WNED de la ville de Merveilles, a déclaré: ""Lire l'émission Rainbow Church a appris à ses enfants pourquoi lire, [...] il y a aussi de l'amour pour la lecture. "" L'émission a encouragé les enfants à prendre des livres et à s'enfoncer dans leur cœur."
41,约翰·格兰特等人认为，该节目之所以停播，是因为资金短缺，以及教育节目制作理念发生了转变。,"John Grant et d'autres pensent que la diffusion de l'émission a été interrompue à cause de la pénurie de fonds, ainsi que de la transformation de l'idée de production d'émissions éducatives."
42,预报员称，这场位于佛得角群岛以西 645 英里（1040 公里）的风暴可能在对陆地地区造成威胁之前就会自行消散。,"Selon les prédicateurs, la tempête, située à 645 kilomètres à l'ouest de l'île, pourrait se dissiper elle-même avant de menacer la région terrestre."
43,“弗雷德”目前正以每小时 105 英里（每小时 165 公里）的风速向西北方向移动。,Le vent se déplace actuellement en direction du nord-ouest à 105 km/h (165 km/h).
44,“弗雷德”是卫星图像问世以来，在大西洋南部和东部记录到的最强热带气旋，也是有记录以来西经 35° 以东地区的第三大飓风。,弗雷德 est le plus fort cyclone tropical enregistré dans l'Atlantique Sud et l'Est depuis l'apparition des images satellites.
45,1759 年 9 月 24 日，阿瑟·吉尼斯在爱尔兰都柏林为圣詹姆斯之门啤酒厂签署了一份 9000 年的租约。,"Le 24 septembre 1759, Arthur Guinness a signé un bail de 9000 ans à l'usine de boissons de Saint-James à Dublin en Irlande."
46,250 年后，健力士已经成长为年营业额 100 亿欧元（147亿美元）的全球性企业。,"250 ans plus tard,健力士 est devenue une entreprise mondiale d'un chiffre d'affaires annuel de 100 milliards d'euros (147 milliards de dollars)."
47,今天，A1GP 新西兰队副驾驶约翰·里德 (Jonny Reid) 在合法驾驶的情况下，成为在有 48 年历史的新西兰奥克兰海港大桥上行驶最快的人，从而创造了历史。,"Aujourd'hui, le pilote adjoint de l'équipe de Nouvelle-Zélande John Reed (Jonny Reid) est devenu l'homme le plus rapide à rouler sur le pont du port maritime de la Nouvelle-Zélande depuis 48 ans, créant ainsi l'histoire."
48,瑞德先生最终驾驶新西兰 A1GP 汽车“黑美人”，以超过 160 千米每小时的速度七次穿过桥梁。,"M. Reid a finalement conduit la Nouvelle-Zélande A1GP 汽车黑美人, à une vitesse supérieure à 160 千米/h à travers le pont sept fois."
49,由于“黑美人”的底盘过低，新西兰警方没法用测速雷达枪来检测里德先生的车速。警方唯一一次成功检测到里德先生的车速，是在他将车速降到 160 公里/小时的时候。,"La police de la Nouvelle-Zélande n'a pas réussi à mesurer la vitesse du véhicule de M. Rider. La seule fois où la police a réussi à mesurer la vitesse du véhicule de M. Rider, c'était lorsqu'il atteignait 160 km/h."
50,在过去的 3 个月里，超过 80 名被捕者在没有被正式起诉的情况下从中央拘留所释放。,"Au cours des trois derniers mois, plus de 80 détenus ont été relâchés de la détention centrale sans avoir été officiellement poursuivis."
51,今年 4 月，格林法官针对该机构颁布了一项临时禁令，强制释放那些被关押 24 小时以上，却没有得到法庭专员听证的人。,"En avril de cette année, le juge de Green a décrété une interdiction provisoire à l'encontre de l'institution, obligant à libérer ceux qui étaient détenus plus de 24 heures sans avoir obtenu l'autorisation du commissaire au tribunal."
52,如果获得批准，法庭专员即可设定保释金，并最终确定执行逮捕的警员提出的指控。这些指控随后会录入该州的计算机系统，以便在其中对案件进行追踪。,"Si elle est approuvée, le Commissaire du Tribunal peut fixer une caution et définir finalement les allégations formulées par les policiers qui l'ont arrêtée. Ces allégations seront ensuite enregistrées dans le système informatique de l'État, afin de suivre l'affaire."
53,听证会也会根据嫌疑人的权利，定下快速审判的日期。,"L'audience sera aussi tenue en fonction des droits des suspects, déterminant la date du procès."
54,澳大利亚财务部长、最有可能接替总理约翰·霍华德担任自由党领袖的彼得·科斯特洛，对澳大利亚的核电工业表示支持。,"Le ministre australien des Finances, Peter Costello, qui remplacera probablement le Premier ministre John Howard en tant que chef du Parti libéral, a exprimé son soutien à l'industrie nucléaire australienne."
55,科斯特洛先生说，当核能发电在经济上有可行性的时候，澳大利亚应当推进核电的使用。,M. Costello a déclaré que l'Australie devrait promouvoir l'utilisation de l'électricité nucléaire lorsque l'électricité nucléaire sera économiquement viable.
56,“如果可以用于商业目的，我们就应该推广这种方式。也就是说，原则上不存在反对核能的理由。”科斯特洛先生说道。," Si elle peut être utilisée à des fins commerciales, nous devrions la promouvoir ainsi."
57,安莎通讯社表示：“警方对多起高层遇袭事件感到担忧，担心这类事件可能会引发一场全面继任战争。,"Ansha通讯社 a déclaré:  La police est préoccupée par de nombreux attentats de haut niveau, craignant que ce genre d'événements ne déclenchent une guerre totale."
58,警方表示，洛皮科洛之所以能占上风，是因为他曾是普罗文扎诺在巴勒莫的得力助手。他经验丰富，赢得了老一辈黑帮老大们的尊重，这些人奉行普罗文扎诺的政策，在增强帮派势力的同时，尽可能保持低调。,"La police a déclaré que Lopicolo était capable de prendre le dessus parce qu'il était l'assistant de force de Provenzano à Palermo. Il a acquis de l'expérience, a gagné le respect des anciens membres de la gang, ceux-ci ont suivi la politique de Provenzano, tout en renforçant la force de la gang, tout en restant le plus bas possible."
59,1992 年，普罗文扎诺（Provenzano）结束了由里亚纳发动的反政府的战争，这场战争夺去了黑手党十字军乔瓦尼·法尔科内（Giovanni Falcone）和保罗·博尔塞利诺（Paolo Borsellino）的生命，随后这些老大们就被他控制住了。“,"En 1992, Provenzano a mis fin à la guerre contre le gouvernement lancée par Rihanna, qui a conquis la vie de Giovanni Falcone et Paolo Borcellino, qui ont ensuite été contrôlés par lui."
60,苹果公司的首席执行官史蒂夫·乔布斯走上舞台，从他的牛仔裤口袋里掏出 iPhone，揭开了这款设备的神秘面纱。,"Steve Jobs, PDG de Apple, est monté sur scène, sortant de son iPhone dans sa poche, et a révélé le mystère de cet appareil."
61,在他时长 2 小时的演讲中，他声称：“现在苹果要重新发明手机，我们现在要创造历史。”,"Lors d'un discours de 2 heures, il a déclaré: ""Il faut maintenant réinventer le mobile, nous devons maintenant créer l'histoire""."
62,巴西是世界上最大的罗马天主教国家，而该国的罗马天主教会向来反对同性婚姻合法化。,"Le Brésil est le plus grand pays catholique romain du monde, tandis que l'Église catholique romaine du pays s'oppose à la légalisation du mariage homosexuel."
63,10 年来，巴西国民议会一直就其合法性进行讨论，目前这种民间婚姻只在南里奥格兰德 (Rio Grande do Sul) 是合法的。,"Depuis 10 ans, le Parlement national brésilien discute de sa légitimité, et pour l'instant, ce mariage civil est légal uniquement dans le sud de l'Angleterre (Rio Grande do Sul)."
64,最初的法案由前圣保罗市长玛尔塔·苏普里希草拟。这项经过修改的立法提案，目前由罗伯托·杰斐逊负责。,"Le projet de loi initial a été élaboré par l'ancienne maire de Saint-Paul, Martta Suprichi."
65,抗议者希望在请愿书上收集 120 万个签名，并在十一月提交给国民议会。,Les manifestants souhaitent recueillir 120 millions de signatures sur la pétition et la soumettre à la National Assembly en novembre.
66,显然，很多家庭都在寻求法律帮助，以反对这种驱逐行为。为此，东湾社区法律中心于3月20日举行会议，帮助房屋诈骗的受害者。,"De toute évidence, de nombreux ménages sont en quête d'aide juridique pour lutter contre cette expulsion. C'est pourquoi le Centre juridique de la communauté de l'Est-Bay a tenu une réunion le 20 mars pour aider les victimes de fraude à domicile."
67,房客们开始聊起身边趣闻，这时大部分涉事家庭突然意识到，OHA 的卡罗琳·威尔逊私吞了他们的押金，溜出城去了。,"Les clients commencèrent à discuter de leurs intérêts, alors que la plupart des familles impliquées se rendirent compte que Caroline Wilson, de l'OHA, avait pris leur caution et s'était enfui dans la ville."
68,Lockwood Gardens 的租户认为，可能还有 40户 甚至更多的家庭面临被驱逐的命运，因为他们了解到，奥克兰住房管理局的警察还在调查奥克兰其他可能陷入房屋骗局的公房。,"Les locataires de Lockwood Gardens pensent qu'il pourrait y avoir 40 maisons et même plus de familles qui risquent d'être expulsées, car ils savent que la police de l'Office de la gestion des logements d'Oakland enquête également sur d'autres maisons d'Oakland qui pourraient être plongées dans la fraude immobilière."
69,乐队取消了演出活动，并向粉丝们表示了歉意。该场演出原本应在毛伊岛战争纪念体育场举行，预计将有 9000 人参与其中。,"Le groupe a annulé l'événement et s'est excusé auprès des fans. Le spectacle devait avoir lieu au Mémorial de la guerre de Maui, où 9 000 personnes devraient y participer."
70,乐队的经纪公司是香港管理公司（HK management Inc.），该公司在 9 月 20 日最初取消演出活动时并未给出原因，转天却将之归咎于后勤保障原因。,"乐队的经纪公司是香港管理公司(HK management Inc.), la société a initialement annulé l'événement le 20 septembre."
71,希腊著名律师萨基斯·科查吉欧格鲁 (Sakis Kechagioglou) 和乔治·尼可拉考普洛斯 (George Nikolakopoulos) 因被判贪污和腐败被关押在雅典的 Korydallus 监狱。,希腊著名律师萨基斯·科查吉欧格鲁 (Sakis Kechagioglou) 和乔治·尼可拉考普洛斯 (George Nikolakopoulos)
72,因此，随着法官、律师、法务官和检察官前几年的非法勾当曝光于世，在希腊法律界引发了一场大丑闻。,"Par conséquent, avec la révélation de la trahison illégale des juges, des avocats, des magistrats et des procureurs au cours des années précédentes, il y a eu un grand scandale dans le monde juridique grec."
73,几周前，议员兼律师马基斯·特里安塔菲洛普洛斯在阿尔法电视台的热门电视节目《Zoungla》中公布了这一消息，随后彼得罗斯·曼图瓦洛斯因其办公室成员涉嫌非法贪污受贿而被革职。,"Il y a quelques semaines, le député et avocat Marquis Triantha-Philopoulos a publié cette nouvelle dans une émission télévisée populaire de la chaîne d'Alpha TV, Zoungla, puis Peter Ross, un membre de son bureau, est soupçonné d'être victime d'une corruption illégale."
74,此外，最高法官埃万杰洛斯·卡卢西斯因腐败和堕落行为被判入狱。,"En outre, le Juge suprême Évangélique Carlos Carlos, a été condamné à la prison pour corruption et débauche."
75,罗伯茨断然拒绝谈论生命从何时开始的问题。这是考虑堕胎伦理时的一个重要问题，他说，评论可能发生的案件细节是不道德的。,"Robertz refuse catégoriquement de parler de la question du début de la vie. C'est une question importante lors de la prise en compte de l'éthique de l'avortement, a-t-il déclaré."
76,然而，他重申了先前的声明，即罗伊诉韦德案（Roe v. Wade）是“美国的既定法律”，并强调最高法院作出一致性裁决的重要性。,"Cependant, il a réaffirmé la déclaration précédente, à savoir que l'affaire Roe v. Wade était la loi établie des États-Unis, et a souligné l'importance de la décision de l'unanimité de la Cour suprême."
77,他还确认，他赞成默示隐私权，而这默示隐私权是罗伊（Roe）案件的裁决依据。,"Il a également confirmé qu'il était d'accord avec le droit à la vie privée, et que ce droit à la vie privée était basé sur la décision de l'affaire Roe."
78,马鲁基多尔 (Maroochydore) 已经遥遥领先，以六分的优势领先第二名的努沙 (Noosa)。,"马鲁基多尔 (Maroochydore) 已遥领先,以六分优势领先第二名的努沙 (Noosa) 』"
79,双方在主要的半决赛中较量。努萨以 11 分的优势获胜。,Les deux parties se sont affrontées en demi-finale majeur avec 11 points de victoire.
80,马鲁基多尔 (Maroochydore) 随后在预决赛中击败了卡布尔彻 (Caboolture)。,马鲁基多尔 (Maroochydore) a ensuite battu Kabulcher (Caboolture) dans la finale préliminaire.
81,伊氏西爪龙属于驰龙科，是迅猛龙的表亲。,Il appartient à la famille des dragons.
82,据说，这种全身长满羽毛的温血猛禽像迅猛龙一样，用带爪子的两条腿直立行走。,"On raconte que cette espèce d'oiseau chaud plein de plumes ressemble à une espèce de dragon, marchant avec les deux jambes d'un mâle à la mâchoire."
83,它的第二只爪子要大一些，因此得名“赫斯佩罗龙”，意思是“西方的爪”。,"Sa deuxième mâchoire doit être plus grande, de sorte qu'elle a été nommée Herce Perolo, ce qui signifie ""mauvaise mâchoire occidentale""."
84,不只是碎冰，极端的天气状况也让救援工作困难重重。,Les conditions météorologiques extrêmes rendent aussi le travail de secours difficile.
85,皮特曼认为天气情况要到下周才能改善。,Le climat devrait s'améliorer jusqu'à la semaine prochaine.
86,皮特曼（Pittman）认为，这样的积冰的数量和厚度，是猎海豹船在过去 15 年以来遇到的最坏情况。,Pittman pense que la quantité et l'épaisseur de cette quantité de glace sont les pires conditions rencontrées par un navire de pêche au cours des 15 dernières années.
87,今天红湖社区为杰夫·韦斯 (Jeff Weise) 和九名受害者中的三人举行葬礼时有消息称，另一名与 3 月 21 日校园枪击案有关的学生已被捕。,"Aujourd'hui, lors d'un enterrement organisé dans la communauté de Red Lake pour Jeff Wes (Jeff Weise) et trois des neuf victimes, un autre étudiant lié à l'attaque de fusillade du campus du 21 mars a été arrêté."
88,除了确认今天的逮捕外，官方几乎没有发布任何其他信息。,"En dehors de la confirmation de l'arrestation d'aujourd'hui, aucune autre information n'a été publiée."
89,不过，一位知情人士向《明尼阿波利斯星坛报》透露，凶手是红湖部落（Red Lake Tribal）主席弗洛伊德·乔丹（Floyd Jourdain）之子，16 岁的路易斯·乔丹（Louis Jourdain）。,"Cependant, une source de renseignements a révélé que le meurtrier était le président de la tribu du lac rouge Floyd Jordan, fils de Louis Jordan, âgé de 16 ans."
90,目前既不知道将会被指控何种罪名，也不知道当局是如何认定这个男孩有犯罪嫌疑的，但联邦法院已经开始进行少年犯诉讼程序。,"Pour l'instant, on ne sait pas quel genre d'accusation il sera accusé, ni comment les autorités ont reconnu cet enfant comme suspect de crime, mais la Cour fédérale a commencé à poursuivre les mineurs en justice."
91,洛丁（Lodin）还表示，官员们决定取消第二轮选举，是为了给阿富汗人节省再次选举的开支，同时避免选举的安全风险。,"Lodin a également déclaré que les fonctionnaires avaient décidé d'annuler la deuxième ronde des élections, afin de donner à la province afghane la possibilité de revenir à l'élection, tout en évitant les risques de sécurité électorale."
92,外交官们表示在阿富汗宪法中发现了足够多的歧义，因此没有必要举办决胜选举。,Les responsables des Affaires étrangères ont déclaré qu'il y avait suffisamment de divergences dans la Constitution afghane et qu'il n'était donc pas nécessaire d'organiser des élections décisives.
93,这与先前的报道相矛盾，先前的报道称取消决选本来是违反宪法的。,"C'est en contradiction avec les précédents rapports, les précédents rapports qualifiant l'abolition des élections d'infraction constitutionnelle."
94,飞机是飞往伊尔库茨克（Irkutsk）的，并且由内政部队负责驾驶。,L'avion est dirigé par les forces de l'intérieur de l'Irkoutsk.
95,已经展开调查。,Une enquête a déjà été menée.
96,伊尔-76 自 20 世纪 70 年代以来，一直是俄罗斯和苏联军队的主要组成部分，上个月在俄罗斯已经发生过一起严重事故。,"Depuis les années 70, l'armée soviétique et la Russie font partie intégrante de l'armée soviétique, et des accidents graves ont eu lieu en Russie ces derniers mois."
97,10 月 7 日，一台发动机在飞机起飞时脱离，未造成人员伤亡。该事故后，俄罗斯短暂停飞了伊尔-76。,"10 月 7 日, un appareil aérien a décollé au début de l'avion, sans causer de blessés. Après l'accident, la Russie a suspendu temporairement le vol de l'EIL-76."
98,在阿拉斯加费尔班克斯（Fairbanks）南部发生数千桶原油泄漏后，横贯阿拉斯加、长达800英里的输油管道系统被关闭。,"Après la fuite de milliers de barils de pétrole dans le sud de l'Alaska, le système de transport de pétrole de 800 miles a été fermé à travers l'Alaska."
99,消防指挥系统的例行测试引发了一场电力故障，故障使得安全阀开启，导致原油于格里利堡（Fort Greely）第 9 泵站附近溢出。,"L'essai régulier du système de commande d'incendie provoque une panne d'électricité, une panne d'électricité rendant la sécurité possible, entraînant un débordement de pétrole brut près de la 9e gare de Fort Greely."
100,阀门打开后，系统将释放压力，原油可通过油垫流入一个可容纳 55000 桶（230 万加仑）原油的油箱。,"Après l'ouverture de la porte, le système libérera la pression, le pétrole brut se déversera dans une boîte de pétrole de capacité de 55 000 barils."
101,截至周三下午，油箱的排气口仍在漏油，这很可能是由油箱内部的热膨胀造成的。,"Jusqu'au mercredi après-midi, l'émission du réservoir de pétrole est toujours en fuite, ce qui est très probablement dû à l'inflation de la chaleur à l'intérieur du réservoir de pétrole."
102,"在容积为 104,500 桶的蓄水池的下面，另一个二级防泄漏围护区还没有完全填满。","En dessous d'un réservoir de 104 500 barils, une autre zone de protection contre les fuites n'est pas encore complètement remplie."
103,这次电视直播是伊朗高层消息人士首次承认制裁产生的影响正在显现。,Cette émission télévisée en direct est la première fois que des hauts responsables iraniens reconnaissent que les effets des sanctions sont manifestes.
104,这些措施包括金融限制和欧盟对原油出口的禁令，而伊朗经济有 80% 的国外收入来自原油出口。,"Ces mesures comprennent les restrictions financières et l'interdiction de l'Union européenne de l'exportation de pétrole brut, tandis que 80% des revenus étrangers de l'économie iranienne proviennent de l'exportation de pétrole brut."
105,在最新一期的月报中，石油输出国组织声称原油出口已经跌到了二十年来的最低水平，仅为一天 280 万桶。,"Dans son dernier journal mensuel, l'Organisation des pays exportateurs de pétrole affirme que les exportations de pétrole brut ont chuté à leur plus bas niveau depuis 20 ans, à seulement 2,8 millions de barils par jour."
106,伊朗最高领袖阿亚图拉·赛义德·阿里·哈梅内伊（Ayatollah Ali Khamenei）称，伊朗对石油的依赖是可追溯到1979年伊朗伊斯兰革命之前的“一个陷阱”，伊朗应该摆脱这个陷阱。,"Le chef suprême de l'Iran, Ayatollah Ali Khamenei, a déclaré que la dépendance de l'Iran au pétrole remonte à un piège qui a précédé la révolution islamique iranienne de 1979, et que l'Iran devrait se débarrasser de ce piège."
107,太空舱大约会在早上 5 点（东部时间）到达地球，并进入大气层，为北加州、俄勒冈州、内华达州和犹他州的居民上演一场精彩的焰火秀。,"太空大约会在上午5点 (东部时间) Arrivé sur la Terre, et entré dans l'atmosphère, il a joué un merveilleux feu d'artifice pour les habitants du nord du Californie, de l'Oregon, du Nevada et de l'Utah."
108,太空舱看起来很像划过天空的流星。,L'espace a l'air de tracer les étoiles du ciel.
109,太空舱将以每秒约 12.8 公里（8 英里）的速度飞行，速度之快，足以在一分钟内从旧金山飞到洛杉矶。,"L'espace va voler à une vitesse d'environ 12,8 kilomètres par seconde, assez rapide pour voler de San Francisco à Los Angeles en une minute."
110,星尘号将打破 1969 年 5 月阿波罗 X 指令舱返回地球时创下的纪录，并创下空前的新纪录，成为返回地球最快的太空飞船。,L'étoile de poussière va briser le record du retour à la Terre en 1969 en devenant le vaisseau spatial le plus rapide à revenir à la Terre.
